,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22886,61,22825,22727,,0.01,4.88,40377,0,40408,0/14,0,0,100000000,0.999999,0.1,5,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23218,64,23154,23056,,0.01,4.88,40548,0,40578,0/14,0,0,10,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23052,64,22988,22890,,0.01,4.88,40584,0,40614,0/14,0,0,10,0.9,0.4,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23050,62,22988,22890,,0.01,4.88,40396,0,40427,0/14,0,0,10,0.9,0.4,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23051,63,22988,22890,,0.01,4.88,40527,0,40557,0/14,0,0,10,0.9,0.4,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23056,68,22988,22890,,0.01,4.88,40561,0,40593,0/14,0,0,10,0.9,0.4,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23054,62,22992,22891,,0.01,4.88,40681,0,40711,0/14,0,0,10,0.9,0.4,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22891,63,22828,22727,,0.01,4.88,40415,0,40447,0/14,0,0,10,0.9,0.4,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22891,63,22828,22727,,0.01,4.88,40403,0,40433,0/14,0,0,10,0.9,0.4,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22888,63,22825,22727,,0.01,4.88,40596,0,40628,0/14,0,0,10,0.9,0.4,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22888,63,22825,22727,,0.01,4.88,40663,0,40692,0/14,0,0,10,0.9,0.4,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23050,62,22988,22890,,0.01,4.88,40330,0,40361,0/14,0,0,10,0.9,0.4,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22887,62,22825,22727,,0.01,4.88,40468,0,40501,0/14,0,0,100000000,0.999999,0.1,5,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22885,60,22825,22727,,0.01,4.88,40600,0,40631,0/14,0,0,10,0.9,0.4,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23218,64,23154,23056,,0.01,4.88,40508,0,40538,0/14,0,0,10,0.9,0.8,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23215,61,23154,23056,,0.01,4.88,40367,0,40397,0/14,0,0,10,0.9,0.8,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22887,62,22825,22727,,0.01,4.88,40395,0,40426,0/14,0,0,10,0.9,0.8,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22892,65,22827,22728,,0.01,4.88,40584,0,40614,0/14,0,0,10,0.9,0.8,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23055,67,22988,22890,,0.01,4.88,40621,0,40650,0/14,0,0,10,0.9,0.8,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23053,65,22988,22890,,0.01,4.88,40551,0,40584,0/14,0,0,10,0.9,0.8,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22885,60,22825,22727,,0.01,4.88,40505,0,40535,0/14,0,0,10,0.9,0.8,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23219,65,23154,23056,,0.01,4.88,40573,0,40602,0/14,0,0,10,0.9,0.8,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23054,65,22989,22891,,0.01,4.88,40469,0,40499,0/14,0,0,10,0.9,0.8,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23057,69,22988,22890,,0.01,4.88,40640,0,40671,0/14,0,0,10,0.9,0.8,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23051,63,22988,22890,,0.01,4.88,40565,0,40597,0/14,0,0,10,0.9,0.8,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23214,60,23154,23056,,0.01,4.88,40510,0,40540,0/14,0,0,100000000,0.999999,0.1,5,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22897,68,22829,22728,,0.01,4.88,40667,0,40698,0/14,0,0,10,0.9,0.8,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23055,67,22988,22890,,0.01,4.88,40520,0,40550,0/14,0,0,10,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22892,65,22827,22728,,0.01,4.88,40533,0,40563,0/14,0,0,10,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23220,66,23154,23056,,0.01,4.88,40706,0,40737,0/14,0,0,10,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23537,60,23477,23379,,0.01,4.88,40452,0,40481,0/14,0,0,10,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23057,69,22988,22890,,0.01,4.88,40697,0,40727,0/14,0,0,10,0.9,0.8,30,50000,10000
