,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580044,0,580064,0/7,0,0,1,0.9,0.7,5,50000,10000,5
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13306,29,13277,13233,,0.013093157894736843,5.634791666666667,580067,0,580092,0/7,0,0,1,0.9999,0.7,20,50000,10000,10
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052627,5.634791666666667,580055,0,580076,0/7,0,0,1,0.9,0.5,30,50000,10000,5
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13321,28,13293,13249,,0.013684736842105258,5.634791666666667,580124,0,580147,0/7,0,0,10000,0.9999,0.1,30,50000,10000,10
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580062,0,580084,0/7,0,0,1,0.9999,0.1,30,50000,10000,10
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13304,27,13277,13233,,0.012346491228070175,5.634791666666667,580015,0,580039,0/7,0,0,10000,0.999999,0.1,5,50000,10000,5
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13305,28,13277,13233,,0.012392631578947367,5.634791666666667,580078,0,580098,0/7,0,0,1,0.9999,0.1,30,50000,10000,10
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580087,0,580112,0/7,0,0,1,0.99,0.1,30,50000,10000,10
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580056,0,580078,0/7,0,0,1,0.99,0.1,30,50000,10000,10
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13304,27,13277,13233,,0.012346491228070177,5.634791666666667,580038,0,580063,0/7,0,0,10000,0.999999,0.1,5,50000,10000,5
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580051,0,580074,0/7,0,0,1,0.99,0.1,30,50000,10000,10
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13304,27,13277,13233,,0.011862105263157893,5.634791666666667,580112,0,580136,0/7,0,0,1,0.99,0.1,30,50000,10000,1000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580117,0,580139,0/7,0,0,1,0.99,0.1,30,50000,10000,1000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580153,0,580179,0/7,0,0,1,0.99,0.1,30,50000,10000,1000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052627,5.634791666666667,580075,0,580098,0/7,0,0,10000,0.999999,0.1,5,50000,10000,5
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580100,0,580156,0/7,0,0,1,0.99,0.1,30,50000,10000,1000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580080,0,580102,0/7,0,0,1,0.99,0.1,10,50000,10000,1000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052627,5.634791666666667,580046,0,580070,0/7,0,0,1,0.99,0.1,10,50000,10000,1000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580121,0,580142,0/7,0,0,1,0.99,0.1,10,50000,10000,1000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580048,0,580072,0/7,0,0,1,0.99,0.1,10,50000,10000,1000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052627,5.634791666666667,580113,0,580135,0/7,0,0,10000,0.999999,0.1,5,50000,10000,5
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580083,0,580107,0/7,0,0,1,0.99,0.1,10,50000,10000,1000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052634,5.634791666666667,580021,0,580044,0/7,0,0,1,0.99,0.1,10,50000,10000,10
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580064,0,580088,0/7,0,0,1,0.99,0.1,10,50000,10000,10
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580026,0,580049,0/7,0,0,1,0.99,0.1,10,50000,10000,10
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580054,0,580079,0/7,0,0,1,0.99,0.1,10,50000,10000,10
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052632,5.634791666666667,580025,0,580048,0/7,0,0,1,0.99,0.1,10,50000,10000,10
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580024,0,580046,0/7,0,0,10000,0.999999,0.1,5,50000,10000,5
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580035,0,580058,0/7,0,0,1,0.99,0.1,10,50000,10000,10
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052632,5.634791666666667,580026,0,580052,0/7,0,0,1,0.99,0.1,10,50000,10000,10
